asin,average_rate,num_of_rate,review_url
B00TW9H0Z8,3.0,2,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00TW9H0Z8&atag=kyoheikoga04-22&exp=2016-07-16T04%3A54%3A01Z&v=2&sig=zYGNrETvCo6jIPeNNVB7xfl%2BsGrYvymxWhtWVOeTVj8%3D
B0175UKJ2G,3.5,250,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0175UKJ2G&atag=kyoheikoga04-22&exp=2016-07-16T04%3A54%3A11Z&v=2&sig=69UPmEj0csvinb%2FGGlHt1yCsZ2%2B1lJ3I%2BKrhMlm6ReQ%3D
B00VR4CBV4,3.5,250,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00VR4CBV4&atag=kyoheikoga04-22&exp=2016-07-16T04%3A54%3A16Z&v=2&sig=QLO2zY%2BYOQBAJPiCZ2OIWMdbb7IDOkKMOWP7zzURAA8%3D
B010UAIIDK,0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B010UAIIDK&atag=kyoheikoga04-22&exp=2016-07-16T04%3A54%3A21Z&v=2&sig=Pn6w%2Fy%2BCPr6KeZ4RMBHAPpuzTux9CASPpKjqun9jFxg%3D
B01GFVW22Q,0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01GFVW22Q&atag=kyoheikoga04-22&exp=2016-07-16T04%3A54%3A23Z&v=2&sig=wQSt3NT0lqDGnzeGoUxGBum5ukn9xXb%2FGyouDqHN0BI%3D
B00QK2EB0W,3.1,123,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00QK2EB0W&atag=kyoheikoga04-22&exp=2016-07-16T04%3A54%3A26Z&v=2&sig=o9ItCCKtr2G0ag9AXxFZFlskRoVbzW%2By6GYQONuOcyY%3D
B018ORDSC2,3.5,123,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B018ORDSC2&atag=kyoheikoga04-22&exp=2016-07-16T04%3A54%3A31Z&v=2&sig=D4Rrppph7N55VM%2FakmfbSTGVTV%2FjCE12fWR0lG6hWDU%3D
B00G91T686,1.0,1,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00G91T686&atag=kyoheikoga04-22&exp=2016-07-16T04%3A54%3A35Z&v=2&sig=ox3Tb6ZBR%2F4%2Bvic1p5jQPWCazIbHYsUo%2Bq%2F6BfzRb54%3D
B00DU4EAUY,4.2,23,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00DU4EAUY&atag=kyoheikoga04-22&exp=2016-07-16T04%3A54%3A40Z&v=2&sig=OF0feN92AwbB2pcUIDwyf7EjGKCYJSMdIf6veW%2F09ms%3D
B0178WO79C,0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0178WO79C&atag=kyoheikoga04-22&exp=2016-07-16T04%3A54%3A49Z&v=2&sig=MsacRgH9LG2sl4BhZ1MFFoJBEHDlhbmcvi7HCeEBG9A%3D
B01BHLBBMG,0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01BHLBBMG&atag=kyoheikoga04-22&exp=2016-07-16T04%3A54%3A51Z&v=2&sig=mPmX6gsfhpOrDed9neIrl4CmXi%2BxOMk%2FVm1XY2zrLBQ%3D
B017SB84VK,3.7,22,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B017SB84VK&atag=kyoheikoga04-22&exp=2016-07-16T04%3A54%3A54Z&v=2&sig=i1F81EX9jn9daEp3BF%2BI0i9XCEqCiIPnm89La2%2FY5pU%3D
B017SB84TW,4.2,12,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B017SB84TW&atag=kyoheikoga04-22&exp=2016-07-16T04%3A55%3A00Z&v=2&sig=7BoLVsZXEXSpscINjpnJfhnxD7imKQl%2F9xzEXXTOCwg%3D
B017VU58V2,0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B017VU58V2&atag=kyoheikoga04-22&exp=2016-07-16T04%3A55%3A05Z&v=2&sig=UnqepyYpheMsUPwOsZX0z2zCWXU3%2BGcDNRHqMPOlD80%3D
B01HCH8S52,0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01HCH8S52&atag=kyoheikoga04-22&exp=2016-07-16T04%3A55%3A08Z&v=2&sig=D8hZ0WRuNhMv7wBgTChPp%2F%2F8O11SveCSefBawoI6GHw%3D
B00CL66DLG,0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00CL66DLG&atag=kyoheikoga04-22&exp=2016-07-16T04%3A55%3A10Z&v=2&sig=PxmvUuHNSAEI0RDavCUSpbs0GwTcHpCH6azfxpCwJME%3D
B015R4FZRQ,3.1,123,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B015R4FZRQ&atag=kyoheikoga04-22&exp=2016-07-16T04%3A55%3A12Z&v=2&sig=RA43E7Ke6CQjTT1cTikxqSRxS7bLO5Zs7XZaglHwK%2FQ%3D
B00N7MHNJ4,0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00N7MHNJ4&atag=kyoheikoga04-22&exp=2016-07-16T04%3A55%3A20Z&v=2&sig=AJYIFhQdlQcJGrs%2F7xzDkqQccFR2lDDjft1a%2FSykJxg%3D
B00DU4EB4E,4.2,23,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00DU4EB4E&atag=kyoheikoga04-22&exp=2016-07-16T04%3A55%3A22Z&v=2&sig=EWM3wODCgW1kmq5FwHsiNjx4CSyqxuO1%2FTFqrP2YSTk%3D
B01GRFWBCG,0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01GRFWBCG&atag=kyoheikoga04-22&exp=2016-07-16T04%3A55%3A27Z&v=2&sig=7uQPtczeuvj4%2BY1Iztw6IvTLgbmOLF6frnMpRI%2FTsXM%3D
B017VU58X0,0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B017VU58X0&atag=kyoheikoga04-22&exp=2016-07-16T04%3A55%3A29Z&v=2&sig=x4SZEUDQjyH3EWIzPh1BOVCscOO3s%2BXAIKCbhaXuW48%3D
B01GRG3QQA,0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01GRG3QQA&atag=kyoheikoga04-22&exp=2016-07-16T04%3A55%3A32Z&v=2&sig=zKPFMabJiA62j6jOrrJ1wH026bYgq9EzNfqcUAA4yuQ%3D
B00S5I9H4O,0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00S5I9H4O&atag=kyoheikoga04-22&exp=2016-07-16T04%3A55%3A43Z&v=2&sig=IAhYYDfP5L1eX%2FJ5DNYTfnEWNF1t%2FoBPjmoo9jZsIqA%3D
B01FJAQRRK,4.8,9,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01FJAQRRK&atag=kyoheikoga04-22&exp=2016-07-16T04%3A55%3A45Z&v=2&sig=fvMI2FbwcyeFaBGx2cI%2B9nfap6Z2RsKorP6nxGYDPOc%3D
B01GH59LGU,0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01GH59LGU&atag=kyoheikoga04-22&exp=2016-07-16T04%3A55%3A54Z&v=2&sig=Vgl8WBxlz6Du8D0Bdi2Q4ka3jO7z%2BkjTD4xjVFnK8og%3D
B01GRFWBFS,0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01GRFWBFS&atag=kyoheikoga04-22&exp=2016-07-16T04%3A55%3A57Z&v=2&sig=rgO%2FVX7HAqkxxRvN%2Bw5I3%2FIw6MExcUT%2FOmchbdBMn54%3D
B019SZJ2I8,5.0,2,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B019SZJ2I8&atag=kyoheikoga04-22&exp=2016-07-16T04%3A55%3A59Z&v=2&sig=Z68LknqgnPF8PdH52Xw%2FUhgAj90AFBYCKZtwSHerpkI%3D
B0166FSU04,0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0166FSU04&atag=kyoheikoga04-22&exp=2016-07-16T04%3A56%3A05Z&v=2&sig=mfaMZe5kg2%2B91u8CGFpsugZHmIMnjhPtM81z%2BWdRbaM%3D
B00ZI2X7MI,1.0,1,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00ZI2X7MI&atag=kyoheikoga04-22&exp=2016-07-16T04%3A56%3A08Z&v=2&sig=V9pxz4dJbVpFp%2Bg8IDobHXyeYMR42Na8KCd%2FiiAIONw%3D
B01028R05C,0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01028R05C&atag=kyoheikoga04-22&exp=2016-07-16T04%3A56%3A12Z&v=2&sig=ibtsenqzU5X3Bxb0haX6XtdOHw5mI5SCHSNf3luW4z4%3D
B00N7MFZA8,0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00N7MFZA8&atag=kyoheikoga04-22&exp=2016-07-16T04%3A56%3A15Z&v=2&sig=aJhgCIi2omFSLInUkNxmwdCwqtd7JvuW1D%2FnREUpHAk%3D
B0178WMKM8,0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0178WMKM8&atag=kyoheikoga04-22&exp=2016-07-16T04%3A56%3A17Z&v=2&sig=kSiZjPFkH59gtN0Cp4T%2Bf2B68dToKB5n5dkzU4iITrg%3D
B00Z5P6ZYK,0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00Z5P6ZYK&atag=kyoheikoga04-22&exp=2016-07-16T04%3A56%3A22Z&v=2&sig=GrCJUle6Wolpt10uGQx27uoe9dIdW5w6Gar24DEakPU%3D
B018JQ5W7M,0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B018JQ5W7M&atag=kyoheikoga04-22&exp=2016-07-16T04%3A56%3A25Z&v=2&sig=od2MAC%2Fz4HFiBRN%2BOaqgnwEs6TV07SdZqcmcMppKRf0%3D
B018VOMC98,0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B018VOMC98&atag=kyoheikoga04-22&exp=2016-07-16T04%3A56%3A27Z&v=2&sig=Q%2FOCT7AAS0FdpLlwxyeU5UJGI%2F6CBQV%2BFZ0Oxfk%2BJlQ%3D
B013XYAWOI,1.0,1,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B013XYAWOI&atag=kyoheikoga04-22&exp=2016-07-16T04%3A56%3A29Z&v=2&sig=XfKkM%2FGwAdYGygWm8pTuIgHcmT9Dt91yx4S8Gc62SGc%3D
B01CTGMEP6,0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01CTGMEP6&atag=kyoheikoga04-22&exp=2016-07-16T04%3A56%3A39Z&v=2&sig=LMOmxNG8IeuM8%2BlXqxsHgW0S0bQaOrofGP3oWqyvFWg%3D
B01I6GGA94,0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01I6GGA94&atag=kyoheikoga04-22&exp=2016-07-16T04%3A56%3A42Z&v=2&sig=2TOB59duZxCivjlosldTnOMQjlFHPp6yzPiEkb8iZdc%3D
B01FM1TCHS,3.7,163,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01FM1TCHS&atag=kyoheikoga04-22&exp=2016-07-16T04%3A56%3A45Z&v=2&sig=OIpNi%2B2r4jY25MkcHafqjLiK%2FnEhpDMS8JND7%2BRRVHo%3D
B01FD8LUS4,4.3,26,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01FD8LUS4&atag=kyoheikoga04-22&exp=2016-07-16T04%3A56%3A51Z&v=2&sig=z7mZz35AxCqNzjBbVKv3P8%2BNat64faizlO3vnHUNgG8%3D
B00JIH9CVY,1.4,5,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00JIH9CVY&atag=kyoheikoga04-22&exp=2016-07-16T04%3A57%3A04Z&v=2&sig=5h6ZBGg8tCbhCthbGPes0zexGXHpdggCbGbqGcMXZ5A%3D
B00TW9H28S,5.0,1,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00TW9H28S&atag=kyoheikoga04-22&exp=2016-07-16T04%3A57%3A09Z&v=2&sig=IDARwF19PpM%2F%2FVxGE5ny3rx25BJT%2B%2BIKoVznvS5jQxw%3D
B0116EZ1UC,2.8,104,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0116EZ1UC&atag=kyoheikoga04-22&exp=2016-07-16T04%3A57%3A15Z&v=2&sig=jbHl00XZomjm9EkuPSbt77lASyMw%2Blp4xicw3qjfZDI%3D
B01I54LC1S,0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01I54LC1S&atag=kyoheikoga04-22&exp=2016-07-16T04%3A57%3A26Z&v=2&sig=Zzvq67qEUKDqyRlVtDsQnyTqWgW5HzypmlJAbtU%2FfC0%3D
B01EWMED0E,0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01EWMED0E&atag=kyoheikoga04-22&exp=2016-07-16T04%3A57%3A28Z&v=2&sig=S8CW3UFSDVoCukmWoMyPUvpg1h%2F1kdly8Q9qmrrlRRU%3D
B01IBKM9ZY,0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01IBKM9ZY&atag=kyoheikoga04-22&exp=2016-07-16T04%3A57%3A31Z&v=2&sig=60uaRqYKf%2BjBijQfysNeCwbyl6UdXDZqYaiRXlEk1w0%3D
B01IBKMBKW,0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01IBKMBKW&atag=kyoheikoga04-22&exp=2016-07-16T04%3A57%3A33Z&v=2&sig=8tOzwIWnbFTR32gOSDZfolv7vqs1%2FHR7oxNJSz6FI7c%3D
B00KV28SRY,2.9,8,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00KV28SRY&atag=kyoheikoga04-22&exp=2016-07-16T04%3A57%3A36Z&v=2&sig=K2Ee6uw1UYTzBINpnJG2Cu7%2FJPWZwNATG%2Bp4xfuHeN8%3D
B01I577QGA,0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01I577QGA&atag=kyoheikoga04-22&exp=2016-07-16T04%3A57%3A49Z&v=2&sig=6wEkeOlIknCddQXp1XKZ7A1ej3lJUPWjKqzhUekkVVY%3D
B01I695D4Y,0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01I695D4Y&atag=kyoheikoga04-22&exp=2016-07-16T04%3A57%3A51Z&v=2&sig=dgRdOba4yHd5rkD8HdNyOsikeK5NS4W%2BLz%2FKazDDqbE%3D
B01FJHJBXA,0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01FJHJBXA&atag=kyoheikoga04-22&exp=2016-07-16T04%3A57%3A55Z&v=2&sig=JxPYIdMvW4RbkncX30zErXKjqnN7Htcj%2Bx2dgJJ3Jfg%3D
B01IBUXFEI,0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01IBUXFEI&atag=kyoheikoga04-22&exp=2016-07-16T04%3A57%3A58Z&v=2&sig=o7Sy7nihWcXyLeO3Ipb9%2FTJQFhn7aylc5L7N2VvFWK4%3D
B00HQIFKWW,3.0,17,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00HQIFKWW&atag=kyoheikoga04-22&exp=2016-07-16T04%3A58%3A00Z&v=2&sig=HhNdYhvgHhApJ1Sxp59P02skE1E0sqtrRIWCUxu8rbw%3D
B018FR4VXQ,0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B018FR4VXQ&atag=kyoheikoga04-22&exp=2016-07-16T04%3A58%3A05Z&v=2&sig=28c8vpIQoCVk44PnI00LG2CB%2BDxw9iTR5u1hB3ewU5Q%3D
B00T5M41YU,2.4,8,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00T5M41YU&atag=kyoheikoga04-22&exp=2016-07-16T04%3A58%3A13Z&v=2&sig=HO2LQ386N5FdQpRGjx%2FCN6iZwgjI1Tkkl7VeXrTOu0Y%3D
B015ZL8EWY,3.1,57,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B015ZL8EWY&atag=kyoheikoga04-22&exp=2016-07-16T04%3A58%3A23Z&v=2&sig=nmrjdwLz5Aok6lkxvfqTthZfEhNF8Pww8QBK2wVQN5M%3D
B00L0431QA,3.7,163,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00L0431QA&atag=kyoheikoga04-22&exp=2016-07-16T04%3A58%3A28Z&v=2&sig=bjoTGq2BUuPX7%2BDDyJ6AL9k%2BiccAuB5cV6h2g%2BY%2BKac%3D
B00JX8A6PO,3.5,2,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00JX8A6PO&atag=kyoheikoga04-22&exp=2016-07-16T04%3A58%3A48Z&v=2&sig=QLuFStk3X7mqT%2BW%2F99y8Mb6gsZxjktoCHFaSKQKC%2Fl8%3D
B017HIT4DQ,0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B017HIT4DQ&atag=kyoheikoga04-22&exp=2016-07-16T04%3A58%3A53Z&v=2&sig=jYfRoxjLDpLHlNbXL%2BX7UQNz%2B6iFptpfjGwAUZZqc%2BM%3D
B01FJHJ6Q2,0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01FJHJ6Q2&atag=kyoheikoga04-22&exp=2016-07-16T04%3A58%3A58Z&v=2&sig=1oFtB3d0AwKMrdLSxUL55c1vj5mnvK6CbIHWv7qqfWI%3D
B00C6QWCK2,2.8,28,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00C6QWCK2&atag=kyoheikoga04-22&exp=2016-07-16T04%3A59%3A05Z&v=2&sig=%2Fjp1pKi9L4%2FK4OBuMkkojb0SlsFTHko0go0852uwc0Y%3D
B00N7EDB7U,2.2,5,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00N7EDB7U&atag=kyoheikoga04-22&exp=2016-07-16T04%3A59%3A11Z&v=2&sig=ILAZxaV6SX5Zl%2BRZL2rmziSKBUM5BKDWfqT1LzgBmxs%3D
B00M7F4IY0,0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00M7F4IY0&atag=kyoheikoga04-22&exp=2016-07-16T04%3A59%3A28Z&v=2&sig=1y8d6lBQ9yYySnnrZbx3TCO5e%2FD2Mp2BNPmAt3NIX5c%3D
B009LVPJAA,4.2,35,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B009LVPJAA&atag=kyoheikoga04-22&exp=2016-07-16T04%3A59%3A31Z&v=2&sig=0foFIxkb4TmSEzjBsgAaU58Q5XfthNDkizrVGT%2BiCZ4%3D
B01GA0JYA0,0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01GA0JYA0&atag=kyoheikoga04-22&exp=2016-07-16T04%3A59%3A36Z&v=2&sig=6L%2FPHXy53oeSUsIAd3X4VpBf53G76mmvrEkc7%2FiZ8ns%3D
B016LQKDYY,3.0,2,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B016LQKDYY&atag=kyoheikoga04-22&exp=2016-07-16T04%3A59%3A38Z&v=2&sig=M3HkHHfILxQRKrQnleticvIwKAno8X2veekXxlMELlI%3D
B01FJHJC0M,0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01FJHJC0M&atag=kyoheikoga04-22&exp=2016-07-16T04%3A59%3A44Z&v=2&sig=s5MPm868DFyKsZFECkaSKozsyIAmjmKfNGb8szq9KCo%3D
B00QBZDS5W,3.7,54,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00QBZDS5W&atag=kyoheikoga04-22&exp=2016-07-16T04%3A59%3A53Z&v=2&sig=iGD2x%2FvfVymMSMCa9pvfpBWItDOWWNFBl08BbTFBpFQ%3D
B00TW9H27E,0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00TW9H27E&atag=kyoheikoga04-22&exp=2016-07-16T05%3A00%3A07Z&v=2&sig=Aa5Ans6q93%2BjFOy9u00Hy479RDXkmEWIX%2FYOvUvxcgc%3D
B0157QR8QU,2.0,5,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0157QR8QU&atag=kyoheikoga04-22&exp=2016-07-16T05%3A00%3A11Z&v=2&sig=QbnlsG2Jv0taNDXCF4onNyhHoXrfT5xRtofts1ctq%2BQ%3D
B015R4G2I2,3.1,123,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B015R4G2I2&atag=kyoheikoga04-22&exp=2016-07-16T05%3A00%3A22Z&v=2&sig=Br3%2BRudS9NVZd82KrTYxnLy9nfuCCX1%2FkpSzkCnTHdo%3D
B0175UKQ4C,3.4,17,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0175UKQ4C&atag=kyoheikoga04-22&exp=2016-07-16T05%3A00%3A32Z&v=2&sig=LDHaooZIqxKLhOyeqHVUDL1jN9ST1zQdGDoXxX3hLKY%3D
B00TW9H10W,0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00TW9H10W&atag=kyoheikoga04-22&exp=2016-07-16T05%3A00%3A37Z&v=2&sig=f%2BAchsO3t3NLLY021WDouFvqqC0FAJD%2FDNmHrPV%2Fl7o%3D
B00VR4C7GS,3.4,17,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00VR4C7GS&atag=kyoheikoga04-22&exp=2016-07-16T05%3A00%3A39Z&v=2&sig=ohgMmrrC1uZJhs4i%2BgGeIxuWVdunj8e8aDYbuog0aM8%3D
B01FJAR27E,3.7,9,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01FJAR27E&atag=kyoheikoga04-22&exp=2016-07-16T05%3A00%3A50Z&v=2&sig=%2BAviZIGpoQ1WMcYEzr4zmCFUGgv%2BqzHUIyepXzZIWzU%3D
B00TW9H0XA,0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00TW9H0XA&atag=kyoheikoga04-22&exp=2016-07-16T05%3A00%3A57Z&v=2&sig=S3%2FyhvzgnmLeD5pY%2BnTw832DGePIDp2RVDJepD32xD8%3D
B00I8H775S,2.7,3,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00I8H775S&atag=kyoheikoga04-22&exp=2016-07-16T05%3A01%3A02Z&v=2&sig=ma07CdOvCz3EG6E6g1kegipn56ADoEXUyY9ha%2BhhrQQ%3D
B00Y1ZIMLY,3.7,7,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00Y1ZIMLY&atag=kyoheikoga04-22&exp=2016-07-16T05%3A01%3A17Z&v=2&sig=RXjRLlEo%2Buh85j4aVVga0LnTW5koy4K1pxo9PVhnuqs%3D
B00V5PSLZK,3.4,34,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00V5PSLZK&atag=kyoheikoga04-22&exp=2016-07-16T05%3A01%3A26Z&v=2&sig=b0aPJPHFV%2F10KDLzMZXjV3JEoHn%2Bzr3Dv9acaGcrgEg%3D
B01G6T8D02,0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01G6T8D02&atag=kyoheikoga04-22&exp=2016-07-16T05%3A01%3A32Z&v=2&sig=xGiWnZbFA3SIGyu3dGXUHFaGCVE3MS09olcWDem2eFM%3D
B017XMW280,3.7,187,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B017XMW280&atag=kyoheikoga04-22&exp=2016-07-16T05%3A01%3A34Z&v=2&sig=WXe1D%2B9kFuVhcccnxE%2FRJqS73kj21uGnhGg1%2Fm4do9Y%3D
